Gene,AccuracyDrop,AccuracyDrop_Adipose_GTEx,AccuracyDrop_Artery_GTEx,AccuracyDrop_Brain_GTEx,AccuracyDrop_Breast_GTEx,AccuracyDrop_Colon_GTEx,AccuracyDrop_Esophagus_GTEx,AccuracyDrop_Heart_GTEx,AccuracyDrop_Kidney_GTEx,AccuracyDrop_Liver_GTEx,AccuracyDrop_Lung_GTEx,AccuracyDrop_Minor_GTEx,AccuracyDrop_Muscle_GTEx,AccuracyDrop_Nerve_GTEx,AccuracyDrop_Ovary_GTEx,AccuracyDrop_Pancreas_GTEx,AccuracyDrop_Pituitary_GTEx,AccuracyDrop_Prostate_GTEx,AccuracyDrop_Skin_GTEx,AccuracyDrop_Small_GTEx,AccuracyDrop_Spleen_GTEx,AccuracyDrop_Stomach_GTEx,AccuracyDrop_Testis_GTEx,AccuracyDrop_Thyroid_GTEx,AccuracyDrop_Uterus_GTEx,AccuracyDrop_Vagina_GTEx,AccuracyDrop_Whole_GTEx,AccuracyDrop_BLCA_TCGA,AccuracyDrop_BRCA_TCGA,AccuracyDrop_CESC_TCGA,AccuracyDrop_COAD_TCGA,AccuracyDrop_HNSC_TCGA,AccuracyDrop_KIRC_TCGA,AccuracyDrop_LGG_TCGA,AccuracyDrop_LIHC_TCGA,AccuracyDrop_LUAD_TCGA,AccuracyDrop_PAAD_TCGA,AccuracyDrop_PRAD_TCGA,AccuracyDrop_SKCM_TCGA,AccuracyDrop_STAD_TCGA,AccuracyDrop_THCA_TCGA,AccuracyDrop_UCEC_TCGA,AccuracyDrop_LUAD_METASTATIC,AccuracyDrop_PAAD_METASTATIC,AccuracyDrop_BRCA_METASTATIC,AccuracyDrop_COAD_METASTATIC,p_value
GPM6A,0.00413968547641067,0.0040000000000000036,-0.00146520146520146,0.0010204081632653184,0.02857142857142857,0.002890173410404595,-0.003289473684210509,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761908,0.0033333333333333327,0.002941176470588225,0.0,0.0,0.0,0.022727272727272773,0.0,0.011538461538461563,0.0,0.0,-0.019230769230769218,0.00625,0.0,0.0,-0.003508771929824528,0.0078125,-0.004878048780487809,-0.006666666666666665,0.004761904761904745,0.0,0.01803278688524592,-0.0034482758620689724,0.0,0.0,0.005769230769230782,0.0017857142857142794,0.0,0.0015151515151515138,0.07500000000000004,0.192,0.019999999999999997,0.08857142857142854,0.2541208791208791
RXFP1,0.0041165587419056075,0.001200000000000001,0.0,0.000612244897959191,0.03928571428571428,0.001734104046242768,-0.003289473684210509,0.001104972375690605,0.0,0.0,0.0,0.0,0.0,0.008730158730158732,0.009999999999999998,0.002941176470588225,0.0,0.0,0.0,0.009090909090909127,0.0,0.015384615384615418,0.0,0.0,2.2204460492503132e-17,0.009375,0.0,0.0064516129032258,0.0,0.0171875,0.0012195121951219523,-0.0022222222222222253,-0.0015873015873015927,0.0,0.0049180327868852515,0.005172413793103414,0.0,0.0,0.0,0.0,0.0,0.009090909090909084,0.15000000000000005,0.10800000000000001,0.049999999999999975,0.017142857142857147,0.25510204081632654
LCN15,0.0041165587419056075,0.008000000000000007,-0.000366300366300365,0.0,0.052380952380952375,0.000578034682080919,0.003947368421052655,0.0005524861878453025,0.009090909090909084,0.0,0.0,0.002702702702702697,0.0,0.005555555555555558,0.006666666666666665,0.0,0.0,0.009433962264150941,0.0,0.006818181818181834,0.0,0.005128205128205154,0.0,0.0,-0.02307692307692305,0.003125,0.0,-0.020967741935483862,-0.005263157894736803,0.0015625,0.014634146341463428,0.013333333333333341,0.0,0.0,0.009836065573770503,0.0017241379310344751,0.0068965517241379335,0.0,0.007692307692307709,0.008928571428571397,0.0,0.010606060606060596,0.08000000000000004,0.02400000000000001,0.059999999999999956,0.022857142857142864,0.25510204081632654
STOML3,0.0041165587419056075,0.0028000000000000026,0.0,0.0014285714285714457,0.029761904761904757,-0.0005780346820809301,-0.003947368421052611,0.0,0.0,0.0,0.0,0.0,0.0,0.0023809523809523725,0.0033333333333333327,0.007352941176470562,0.0,0.0,0.0,0.0,0.0,0.002564102564102577,0.0,0.0,-0.02307692307692306,0.0,0.0,0.014516129032258051,0.00877192982456142,0.0390625,0.0,0.03333333333333337,0.0015873015873015817,0.0,0.0032786885245901674,0.0,0.0,0.0,0.007692307692307709,0.0017857142857142794,0.0,0.010606060606060596,0.15,0.064,0.05499999999999995,0.02857142857142858,0.25510204081632654
IL1RL2,0.004116558741905596,0.006000000000000005,0.000366300366300365,0.001224489795918382,0.029761904761904757,0.0,-0.003289473684210509,0.0,0.013636363636363624,0.0,0.0,0.0,0.0,0.007142857142857129,0.006666666666666665,0.0014705882352941124,0.0,0.0037735849056603765,0.0,0.0,0.0,2.2204460492503132e-17,0.0,0.0,0.023076923076923127,0.03125,0.0,-0.006451612903225812,0.0035087719298245836,0.0421875,0.0,0.00888888888888889,0.0,0.0,0.01311475409836067,-0.0017241379310344862,0.0,0.0,0.009615384615384626,0.0017857142857142794,0.0,0.01212121212121211,0.08000000000000006,0.07999999999999999,0.03749999999999999,0.020000000000000007,0.25686813186813184
RHOV,0.004116558741905596,0.004800000000000004,-0.00219780219780219,0.001224489795918382,0.03452380952380951,-1.1102230246251566e-17,-0.005263157894736814,0.00220994475138121,0.0,0.0,0.0,0.0,0.0,0.006349206349206349,0.0033333333333333327,0.0,0.0,0.0,0.0,0.013636363636363679,0.0,0.011538461538461586,0.0,0.0,0.03461538461538468,0.003125,0.0,0.01774193548387095,-0.00350877192982455,0.025,0.004878048780487809,0.0,0.006349206349206338,0.0,0.0,0.0017241379310344751,0.003448275862068961,0.0,0.0,0.0,0.0,0.0030303030303030277,0.17500000000000004,0.044,0.06749999999999998,0.01428571428571429,0.25686813186813184
SRY,0.004116558741905596,0.004400000000000004,0.0,0.0016326530612245094,0.019047619047619056,0.0,-0.003289473684210509,0.0005524861878453025,0.004545454545454542,0.0,0.0,0.0,0.0,0.0007936507936507908,0.01333333333333333,0.002941176470588225,0.0,0.0,0.0,0.0045454545454545634,0.0,2.2204460492503132e-17,0.0,0.0,-0.01153846153846152,0.0,0.0,0.008064516129032251,-0.001754385964912264,0.0078125,-0.0012195121951219523,-0.00888888888888889,-2.2204460492503132e-17,0.0020000000000000018,0.0032786885245901674,-1.1102230246251566e-17,0.0,0.0,0.007692307692307709,0.0035714285714285587,0.0,0.010606060606060596,0.15500000000000003,0.068,0.14999999999999997,0.048571428571428585,0.25686813186813184
TRIM58,0.004116558741905596,0.0008000000000000007,-0.001831501831501825,0.0014285714285714457,0.030952380952380953,0.0,-0.004276315789473661,0.0,0.009090909090909084,0.0,0.0,0.002702702702702697,0.0,0.0,0.0033333333333333327,0.0,0.0,0.0,0.0,0.011363636363636409,0.0,0.0025641025641025992,0.0,0.0,-0.015384615384615375,0.009375,0.0,-0.0032258064516129,-0.0052631578947368255,0.0203125,0.004878048780487809,0.0022222222222222253,0.003174603174603141,0.0,0.006557377049180335,0.0,0.003448275862068961,0.0,0.0019230769230769273,0.0,0.0,0.007575757575757569,0.11500000000000003,0.13600000000000004,0.09999999999999998,0.07999999999999999,0.25686813186813184
MMP27,0.004116558741905596,0.005600000000000005,-0.001831501831501825,0.0008163265306122547,0.030952380952380943,-0.0011560693641618602,-0.0016447368421052544,0.0005524861878453025,0.0,0.0,0.0,0.0,0.0,0.0007936507936507908,0.006666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205154,0.0,0.0,-0.015384615384615363,0.009375,0.0,0.008064516129032251,-0.005263157894736814,0.03125,0.0,0.031111111111111124,0.0031746031746031633,0.0,0.009836065573770503,-0.005172413793103481,0.0,0.0,0.0019230769230769273,0.0017857142857142794,0.0,0.0030303030303030277,0.17000000000000007,0.072,0.06749999999999998,0.04285714285714287,0.25686813186813184
COL11A1,0.004116558741905596,0.0020000000000000018,0.000366300366300365,0.0008163265306122547,0.06547619047619045,0.0028901734104046064,-0.00361842105263156,0.0005524861878453025,0.004545454545454542,0.0,0.0,0.0,0.0,0.0023809523809523725,0.0033333333333333327,0.0,0.0,0.005660377358490565,0.0,0.0045454545454545634,0.0,0.003846153846153866,0.0,0.0,0.0076923076923077205,0.021875,0.0,0.008064516129032251,-0.001754385964912264,0.0171875,0.0024390243902439046,-0.0022222222222222253,0.0015873015873015706,0.0,0.0,0.0,0.0,0.0,0.005769230769230782,0.0017857142857142794,0.0,0.0,0.1650000000000001,0.09199999999999997,0.03249999999999999,0.017142857142857147,0.25686813186813184
PKP2,0.004116558741905585,0.0028000000000000026,-0.001831501831501825,0.00040816326530612734,0.029761904761904746,-0.0005780346820809301,-0.0029605263157894577,0.0033149171270718146,0.013636363636363624,0.0,0.0,0.0,0.0,0.0015873015873015817,0.0,0.002941176470588225,0.0,0.0,0.0,0.0022727272727272817,0.0,0.005128205128205143,0.0,0.0,-0.02307692307692306,0.009375,0.0,-0.004838709677419351,0.0017543859649122972,0.03125,0.004878048780487809,0.04888888888888891,-0.0015873015873016038,0.0,0.009836065573770503,-0.010344827586206917,0.0,0.003125,0.005769230769230782,0.005357142857142838,0.0,0.006060606060606055,0.09500000000000006,0.059999999999999984,0.09249999999999999,0.051428571428571435,0.2584379905808477
CA1,0.004116558741905585,0.001200000000000001,0.0,0.0008163265306122547,0.027380952380952395,0.0,-0.004934210526315763,0.0005524861878453025,0.013636363636363624,0.0,0.0,0.002702702702702697,0.0,0.0015873015873015817,0.006666666666666665,0.002941176470588225,0.0,0.0,0.0,0.0022727272727272817,0.0,0.010256410256410298,0.0,0.0,-0.01153846153846152,0.0,0.0,-0.008064516129032251,0.015789473684210555,0.0375,0.0060975609756097615,0.04222222222222224,-0.0031746031746031854,0.0,0.011475409836065587,-0.0034482758620689724,0.0,0.0,0.0038461538461538546,0.0017857142857142794,0.0,0.009090909090909084,0.14000000000000007,0.10400000000000001,0.03999999999999998,0.034285714285714294,0.2584379905808477
LGALS14,0.004116558741905574,0.0028000000000000026,0.0,0.001224489795918382,0.016666666666666653,0.0,0.0003289473684210509,0.0016574585635359073,0.004545454545454542,0.0,0.0,0.0,0.0,0.0031746031746031633,0.009999999999999998,0.007352941176470562,0.0,0.0,0.0,0.020454545454545503,0.0,0.010256410256410298,0.0,0.0,-0.019230769230769208,0.003125,0.0,-0.0032258064516129,-0.001754385964912275,0.0203125,0.0024390243902439046,0.008888888888888901,0.0015873015873015817,0.0,0.011475409836065587,0.0034482758620689503,0.010344827586206884,0.0,0.005769230769230782,0.0017857142857142794,0.0,0.010606060606060596,0.15500000000000003,0.052000000000000005,0.06999999999999998,0.025714285714285724,0.25902668759811615
COL7A1,0.004093432007400521,0.0008000000000000007,0.0,0.0010204081632653184,0.04404761904761902,0.000578034682080919,-0.005263157894736814,0.0,0.0,0.0,0.0,0.0,0.0,0.0031746031746031633,0.0033333333333333327,0.0,0.0,0.0037735849056603765,0.0,0.011363636363636409,0.0,0.005128205128205154,0.0,0.0,-0.026923076923076904,0.003125,0.0,0.004838709677419351,-0.00350877192982455,0.0421875,-0.0024390243902439046,0.02444444444444448,0.004761904761904756,0.0,0.0049180327868852515,0.006896551724137901,0.003448275862068961,0.0,0.0019230769230769273,0.0,0.004838709677419351,0.016666666666666653,0.11500000000000003,0.072,0.05749999999999996,0.03142857142857144,0.2598116169544741
BCAS1,0.004093432007400521,0.0036000000000000034,-0.001098901098901095,0.00020408163265306367,0.03928571428571426,0.001156069364161838,-0.0029605263157894577,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253965,0.0,0.0,0.0,0.0,0.0,0.0022727272727272817,0.0,-0.0012820512820512775,0.0,0.0,-0.0038461538461538325,0.0,0.0,0.004838709677419351,0.0017543859649122862,0.015625,-0.004878048780487809,-0.0022222222222222253,0.006349206349206327,0.0,0.009836065573770503,0.0,0.0,0.0,0.0019230769230769273,0.0,0.00161290322580645,0.0030303030303030277,0.16500000000000006,0.052000000000000005,0.15250000000000002,0.02857142857142858,0.2598116169544741
SLC1A1,0.004093432007400521,0.0032000000000000028,0.0,0.000612244897959191,0.027380952380952374,0.000578034682080919,-0.002631578947368407,0.0,0.0,0.0,0.0,0.0,0.0,0.0015873015873015817,0.0033333333333333327,0.0,0.0,0.0,0.0,0.006818181818181834,0.0,0.015384615384615418,0.0,0.0,-0.0038461538461538325,0.0,0.0,-0.0032258064516129,0.0035087719298245723,0.0453125,0.008536585365853666,0.011111111111111117,0.007936507936507908,0.0,0.0,-0.0017241379310344862,0.003448275862068961,0.0,0.0,0.0,0.0,-0.0015151515151515138,0.12000000000000004,0.06799999999999999,0.07999999999999995,0.04285714285714286,0.2598116169544741
PDZD9,0.00409343200740051,0.009600000000000008,-0.00073260073260073,0.001224489795918382,0.05357142857142856,0.002312138728323676,0.0009868421052631638,0.001104972375690605,0.013636363636363636,0.0,0.0,0.0,0.0,0.0023809523809523838,0.009999999999999998,0.002941176470588225,0.0,0.005660377358490565,0.0,0.006818181818181834,0.0,0.02051282051282053,0.0,0.0,0.007692307692307709,0.021875,0.0,0.00161290322580645,0.0035087719298245944,-0.0109375,-0.0012195121951219523,-0.011111111111111127,0.003174603174603152,0.0,0.0016393442622950837,-0.0034482758620689837,0.0,0.0,0.0019230769230769273,0.005357142857142838,0.0,0.009090909090909084,0.06000000000000005,0.07599999999999998,0.045,0.008571428571428574,0.26157770800627944
CACNA2D3,0.00409343200740051,0.001200000000000001,0.0,0.001224489795918382,0.030952380952380943,0.0,-0.003947368421052611,0.0,0.0,0.0,0.0,0.005405405405405394,0.0,0.0007936507936507908,0.006666666666666665,0.0,0.0,0.0,0.0,0.0022727272727272817,0.0,0.0,0.0,0.0,0.03846153846153851,0.0,0.0,0.0,-0.001754385964912264,0.01875,0.0,-0.00888888888888889,0.0015873015873015817,0.0,0.006557377049180335,0.006896551724137889,0.0,0.0,0.0,0.0,0.00161290322580645,0.022727272727272707,0.15500000000000003,0.10800000000000001,0.08499999999999998,0.040000000000000015,0.26157770800627944
FAM153A,0.00409343200740051,0.01200000000000001,0.0,0.0014285714285714457,0.040476190476190485,0.00867052023121384,-0.00361842105263156,0.0005524861878453025,0.009090909090909084,0.0,0.0008695652173912993,0.0,0.0,0.004761904761904756,0.009999999999999998,0.002941176470588225,0.0,0.0037735849056603765,0.0,0.011363636363636399,0.0,0.010256410256410308,0.0,0.0,0.015384615384615408,0.0125,0.0,0.004838709677419351,-0.0017543859649122528,0.0,0.003658536585365857,-0.006666666666666677,0.006349206349206327,0.0,0.006557377049180335,0.0,0.003448275862068961,0.0,0.007692307692307709,0.0,0.0,0.009090909090909084,0.11500000000000003,0.04800000000000001,0.017500000000000005,0.002857142857142858,0.26157770800627944
BAG2,0.00409343200740051,0.005200000000000005,0.0,0.000612244897959191,0.04523809523809521,-0.0011560693641618602,-0.0019736842105263054,0.00220994475138121,0.018181818181818177,0.0,0.0,0.008108108108108091,0.0,0.0031746031746031746,0.0,0.0014705882352941124,0.0,0.0,0.0,0.0045454545454545634,0.0,0.002564102564102577,0.0,0.0,-0.011538461538461508,0.021875,0.0,0.004838709677419351,0.0052631578947368585,0.003125,0.0024390243902439046,0.011111111111111127,0.004761904761904745,0.0,0.0,0.0,0.0,0.0,0.0019230769230769273,0.0,0.0,0.007575757575757569,0.18000000000000002,0.044,0.06249999999999998,0.03142857142857143,0.26157770800627944
SLC18A1,0.00409343200740051,0.005600000000000005,0.000366300366300365,0.00020408163265306367,0.027380952380952374,-0.0011560693641618602,0.002631578947368418,0.0,0.027272727272727247,0.0,0.0,0.0,0.0,0.005555555555555547,0.006666666666666665,0.0,0.0,0.0,0.0,0.0022727272727272817,0.0,0.010256410256410286,0.0,0.0,3.3306690738754695e-17,0.009375,0.0,0.008064516129032251,0.0,0.0078125,-0.0012195121951219523,-0.0022222222222222253,0.004761904761904745,0.0,0.0016393442622950837,0.0,0.0,0.0,0.0019230769230769273,0.0,0.0,0.013636363636363624,0.12000000000000006,0.08399999999999999,0.03249999999999997,0.07142857142857142,0.26157770800627944
SPCS2,0.00409343200740051,0.0008000000000000007,-0.001098901098901095,0.0014285714285714457,0.026190476190476174,0.001734104046242768,0.004276315789473695,0.0,0.004545454545454542,0.0,0.0,0.0,0.0,0.0,0.0,0.002941176470588225,0.0,0.01132075471698113,0.0,0.009090909090909127,0.0,0.005128205128205154,0.0,0.0,-0.019230769230769218,0.025,0.0,0.009677419354838701,0.010526315789473707,0.0109375,-0.0012195121951219523,0.0,-0.001587301587301615,0.0,0.011475409836065587,0.0,0.010344827586206884,0.0,0.005769230769230782,0.0035714285714285587,0.0,-0.0030303030303030277,0.15500000000000008,0.05199999999999999,0.07749999999999997,0.022857142857142864,0.26157770800627944
SLC22A23,0.0040934320074005,0.004800000000000004,0.0,0.0014285714285714457,0.03214285714285712,0.000578034682080919,-0.002302631578947356,0.0,0.0,0.0,0.0,0.0,0.0,0.00714285714285714,0.0033333333333333327,0.0014705882352941124,0.0,0.0,0.0,0.0045454545454545634,0.0,0.010256410256410275,0.0,0.0,3.3306690738754695e-17,0.0,0.0,0.008064516129032251,0.0017543859649122972,0.0296875,0.003658536585365857,0.0,0.0031746031746031633,0.0,0.0,-0.0034482758620689724,0.003448275862068961,0.0,0.007692307692307709,0.0017857142857142794,0.0032258064516129,0.007575757575757569,0.12000000000000006,0.064,0.06249999999999998,0.02857142857142858,0.2631475667189953
SH2D7,0.0040934320074005,0.004400000000000004,0.0,0.0014285714285714457,0.041666666666666664,-0.0011560693641618602,-0.0006578947368421018,0.0,0.009090909090909084,0.0,0.0,0.0,0.0,0.0023809523809523725,0.0033333333333333327,0.0,0.0,0.0037735849056603765,0.0,0.009090909090909116,0.0,0.006410256410256432,0.0,0.0,-0.01153846153846152,0.009375,0.0,-0.00161290322580645,-0.0052631578947368255,0.0171875,0.0,-0.008888888888888901,0.0,0.0,0.01311475409836067,0.0,0.003448275862068961,0.0,0.0019230769230769273,0.0,0.00161290322580645,-0.006060606060606055,0.21000000000000005,0.07599999999999998,0.08749999999999995,0.01428571428571429,0.2631475667189953
GLT8D2,0.004070305272895425,0.004400000000000004,-0.000366300366300365,0.0014285714285714457,0.027380952380952374,0.003468208092485514,-0.004605263157894712,0.001104972375690605,0.004545454545454542,0.0,0.0,0.010810810810810789,0.0,0.008730158730158732,0.0,0.0,0.0,0.0,0.0,0.0022727272727272817,0.0,0.015384615384615418,0.0,0.0,0.0076923076923077205,0.0,0.0,0.0032258064516129,0.0035087719298245836,0.009375,-0.004878048780487809,0.0022222222222222253,0.0031746031746031633,0.0,0.0049180327868852515,0.0,0.0,0.0,0.0038461538461538546,0.0035714285714285587,0.0,0.006060606060606055,0.05000000000000003,0.164,0.015000000000000003,0.09714285714285714,0.2651098901098901
CHRNB2,0.004070305272895425,0.0028000000000000026,-0.00073260073260073,0.001224489795918382,0.03452380952380951,0.001156069364161838,0.004276315789473695,0.0005524861878453025,0.0,0.0,0.0,0.0,0.0,0.0007936507936507908,0.009999999999999998,0.0014705882352941124,0.0,0.007547169811320753,0.0,0.011363636363636409,0.0,0.0012820512820512886,0.0,0.0,-0.0038461538461538438,0.0125,0.0,-0.0064516129032258,1.1102230246251566e-17,0.0078125,-0.003658536585365857,0.0,-0.0031746031746031854,0.0,0.008196721311475419,0.0,0.0,0.0,0.0019230769230769273,0.0,0.0032258064516129,0.0,0.13500000000000004,0.09999999999999999,0.07749999999999997,0.04285714285714286,0.2651098901098901
LCE5A,0.004070305272895425,0.0008000000000000007,0.0,0.0,0.04642857142857143,0.0,0.0023026315789473673,0.0,0.0,0.0,0.0,0.0,0.0,0.0015873015873015817,0.0,0.00588235294117645,0.0,0.0,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,-0.0076923076923076875,0.0,0.0,0.0,-0.005263157894736814,0.025,-0.003658536585365857,-0.006666666666666677,0.0,0.0,0.009836065573770503,0.0017241379310344751,0.0,0.0,0.007692307692307709,0.0,0.0,0.013636363636363624,0.16000000000000006,0.10799999999999998,0.05999999999999996,0.040000000000000015,0.2651098901098901
FAM181B,0.004070305272895425,0.0036000000000000034,-0.001098901098901095,0.002448979591836764,0.016666666666666663,-2.2204460492503132e-17,-0.005263157894736814,0.0005524861878453025,0.004545454545454542,0.0,0.0,0.005405405405405394,0.0,0.0023809523809523725,0.0,0.002941176470588225,0.003389830508474567,0.0,0.0,0.006818181818181857,0.0,0.0051282051282051655,0.0,0.0,-0.015384615384615375,0.009375,0.0,-0.0064516129032258,0.0035087719298245836,0.0453125,0.008536585365853666,0.031111111111111145,0.0015873015873015817,0.0,0.0049180327868852515,0.008620689655172386,0.003448275862068961,0.0,0.0,0.0017857142857142794,0.00161290322580645,0.004545454545454542,0.07000000000000005,0.14000000000000004,0.05499999999999996,0.025714285714285724,0.2651098901098901
TGM3,0.004070305272895425,0.0028000000000000026,-0.00073260073260073,0.0008163265306122547,0.032142857142857105,0.001734104046242757,0.0,0.001104972375690605,0.0,0.0,0.0,0.0,0.0,0.004761904761904756,0.0033333333333333327,0.0,0.0,0.0,0.0,0.013636363636363679,0.0,0.006410256410256443,0.0,0.0,-0.015384615384615375,0.0,0.0,0.0032258064516129,0.014035087719298256,0.0375,-0.003658536585365857,0.008888888888888913,0.0015873015873015817,0.0,0.0016393442622950837,0.010344827586206862,0.010344827586206884,0.0,0.01346153846153847,0.0017857142857142794,0.0,0.022727272727272707,0.09000000000000004,0.04799999999999999,0.03749999999999999,0.020000000000000007,0.2651098901098901
TRIML2,0.004070305272895425,0.001200000000000001,0.0,0.00020408163265306367,0.019047619047619035,0.000578034682080919,-0.004276315789473661,0.0,0.0,0.0,0.0,0.0,0.0,0.004761904761904756,0.0,0.00588235294117645,0.0,0.0,0.0,0.0,0.0,0.010256410256410308,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.016129032258064502,0.0052631578947368585,0.0453125,0.008536585365853666,0.031111111111111135,0.006349206349206327,0.0,0.0016393442622950837,-1.1102230246251566e-17,0.0,0.0,0.0019230769230769273,0.0,0.0,0.0030303030303030277,0.14000000000000004,0.05200000000000001,0.06999999999999997,0.02857142857142858,0.2651098901098901
PLBD1,0.004070305272895425,0.00040000000000000034,-0.00146520146520146,0.000612244897959191,0.026190476190476174,0.001734104046242757,-0.002302631578947356,0.0,0.009090909090909084,0.0,0.0,0.0,0.0,0.0,0.0,0.010294117647058787,0.0,0.0018867924528301883,0.0,0.018181818181818223,0.0,0.008974358974358998,0.0,0.0,-0.01153846153846152,0.01875,0.0,0.0129032258064516,-0.007017543859649089,0.0359375,0.0012195121951219523,0.05333333333333336,0.0031746031746031633,0.0,0.008196721311475419,0.001724137931034464,0.003448275862068961,0.0015625,0.007692307692307709,0.0,0.0032258064516129,0.013636363636363624,0.040000000000000036,0.10400000000000001,0.02999999999999998,0.020000000000000007,0.2651098901098901
ACSM3,0.004070305272895425,0.001200000000000001,-0.001831501831501825,0.0010204081632653184,0.04166666666666665,0.001156069364161838,-0.002631578947368407,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253965,0.0,0.00588235294117645,0.0,0.0,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,-0.01153846153846152,0.0125,0.0,0.008064516129032251,1.1102230246251566e-17,0.0234375,-0.0012195121951219523,0.008888888888888913,0.0015873015873015706,0.0,0.0049180327868852515,0.0017241379310344751,0.003448275862068961,0.0,0.0038461538461538546,0.0035714285714285587,0.0,0.024242424242424232,0.10500000000000005,0.096,0.07249999999999998,0.03142857142857144,0.2651098901098901
CGA,0.0040703052728954135,0.0008000000000000007,-0.00219780219780219,0.0020408163265306367,0.022619047619047605,0.001734104046242757,0.002302631578947378,0.0005524861878453025,0.0,0.0,0.0,0.005405405405405394,0.0,0.0,0.0033333333333333327,0.0014705882352941124,0.0,0.0018867924528301883,0.0,0.013636363636363669,0.0,0.010256410256410298,0.0,0.0,-0.003846153846153821,0.0,0.0,0.004838709677419351,0.007017543859649145,0.040625,0.003658536585365857,0.08222222222222225,0.006349206349206327,0.0,0.009836065573770503,-0.006896551724137945,0.0,0.0,0.0019230769230769273,0.0,0.0,0.016666666666666653,0.040000000000000036,0.032000000000000015,0.0225,0.017142857142857147,0.2670722135007849
NOS2,0.0040703052728954135,0.0064000000000000055,0.0,0.000612244897959191,0.05,0.003468208092485514,-0.004934210526315763,0.0,0.004545454545454542,0.0,0.0,0.0,0.0,0.0023809523809523725,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0025641025641025884,0.0,0.0,-0.007692307692307654,0.0,0.0,0.0064516129032258,0.0017543859649122972,0.0109375,0.0012195121951219523,0.0022222222222222253,0.0015873015873015817,0.0,0.009836065573770503,-1.1102230246251566e-17,0.0,0.0,0.0019230769230769273,0.0017857142857142794,0.0,-0.0015151515151515138,0.11500000000000006,0.1,0.039999999999999966,0.08857142857142856,0.2670722135007849
SLC15A1,0.004070305272895402,0.0040000000000000036,0.000366300366300365,0.0008163265306122547,0.016666666666666653,0.001734104046242757,-0.0013157894736842036,0.0,0.0,0.0,0.0,0.0,0.0,0.00793650793650793,0.0033333333333333327,0.008823529411764675,0.0,0.005660377358490565,0.0,0.006818181818181834,0.0,0.008974358974359008,0.0,0.0,0.007692307692307732,0.0125,0.0,0.004838709677419351,2.2204460492503132e-17,0.028125,-0.003658536585365857,0.008888888888888901,0.0031746031746031633,0.0,0.006557377049180335,0.0,0.010344827586206884,0.0,0.007692307692307709,0.005357142857142838,0.0,0.004545454545454542,0.10000000000000005,0.055999999999999994,0.06499999999999997,0.03142857142857144,0.26805337519623235
MORN5,0.004070305272895402,0.002400000000000002,-0.001831501831501825,0.0008163265306122547,0.02857142857142856,0.001156069364161838,-0.0029605263157894577,0.001104972375690605,0.0,0.0,0.0,0.0,0.0,0.008730158730158732,0.009999999999999998,0.00588235294117645,0.0,0.005660377358490565,0.0,0.01590909090909094,0.0,0.0076923076923077205,0.0,0.0,0.0038461538461538767,0.00625,0.0,0.004838709677419351,-0.00350877192982455,0.0109375,-0.004878048780487809,0.0022222222222222253,-1.1102230246251566e-17,0.0,0.0049180327868852515,0.0,0.0,0.0,0.0038461538461538546,0.0,0.0,0.0030303030303030277,0.20000000000000004,0.055999999999999994,0.10499999999999998,0.020000000000000007,0.26805337519623235
HOXD4,0.004070305272895402,0.007200000000000007,-0.00073260073260073,0.001224489795918382,0.0476190476190476,0.001156069364161838,-0.003947368421052611,0.0016574585635359073,0.0,0.0,0.0,0.0,0.0,0.0031746031746031746,0.0033333333333333327,0.002941176470588225,0.0,0.0037735849056603765,0.0,0.0022727272727272817,0.0,0.0038461538461538546,0.0,0.0,-0.015384615384615375,0.015625,0.0,0.004838709677419351,3.3306690738754695e-17,0.028125,0.004878048780487809,-0.00888888888888889,0.0,0.0,0.0,-0.0017241379310344862,0.0,0.0,0.0,0.0017857142857142794,0.0,0.016666666666666653,0.13000000000000006,0.08399999999999999,0.06749999999999998,0.002857142857142858,0.26805337519623235
KCNK13,0.00404717853839035,-0.0008000000000000007,-0.00073260073260073,0.000612244897959191,0.023809523809523815,0.0,0.003947368421052644,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253965,0.0,0.0014705882352941124,0.0,0.007547169811320753,0.0,0.006818181818181846,0.0,0.0012820512820512996,0.0,0.0,0.011538461538461563,0.009375,0.0,0.008064516129032251,0.0035087719298245836,0.00625,0.0024390243902439046,0.008888888888888901,0.0015873015873015817,0.0,0.008196721311475419,-0.0017241379310344862,0.006896551724137922,0.0,0.0038461538461538546,0.0,0.0032258064516129,0.0030303030303030277,0.19000000000000009,0.036,0.1025,0.017142857142857147,0.2688383045525903
